"y","a","b","c","d","e","f","g","h","id","j","k"
2.95811229700011,84.982193847344,61.5454593177723,0.940142057137564,-18.4457016935629,62.2719106188625,16.3980820196308,21.6084925653257,-0.933227024110329,"fs00089",NA,0
2.72353885965058,-15.6851270585972,16.6553035850012,0.245635110186413,-11.4493379943812,11.2279557704259,11.7558519954188,5.49391925270797,4.18165237212657,"be00065",NA,0
3.6516780496332,77.1013850313989,38.8245287725412,0.590158542850986,-8.4254264622014,7.362181329402,2.41561240943451,11.3973878585525,-1.98533205970121,"fu00002",NA,0
3.4334723871256,57.4529982955263,37.1955230374597,0.953470858512446,1.53844840902962,51.6331646892118,17.9943722447606,11.4935385907469,-1.28506353951602,"fa00028",NA,0
1.43594110927963,5.08098586076688,60.3783520542666,0.47195024555549,14.7111702661076,-25.6772606296047,39.9997476238919,19.3880575190458,-2.13996172136585,"bd00077",NA,0
2.47317859345563,8.24272497770999,33.2358370265049,0.520843390608206,-18.9364638994242,-13.6061163688663,33.9454031485892,8.42380249667881,5.93762523850646,"bu00042",NA,0
1.56732680874848,12.1910799323,59.7405765309399,0.676880140090361,29.4159434164542,16.7824221571904,15.3307866716073,22.1496257729186,-2.87903960010792,"ad00092",NA,0
4.32314884327708,101.669634785694,33.1522316463174,0.10441578971222,42.5698906254589,77.313506966027,-1.22170765890407,8.66037536304187,-1.39561713811986,"af00038",NA,0
2.54159217134634,15.7601454959047,38.4731244434452,0.600028605898842,51.427313767022,33.0563608985801,4.77886754692654,8.55043429432371,2.58227443432206,"eg00067",NA,0
2.30487417071007,40.3255631328991,54.4414791560707,0.288538706488907,59.6410283718039,-24.6261030495749,3.42499555477734,16.6231976931388,1.90512139026034,"ap00006",NA,0
3.11637520478262,23.8094019405327,32.813576490803,0.837176456581801,19.4147483298973,2.50273244483795,16.7765137637183,7.05683939303624,0.801712678373872,"ds00085",NA,0
2.4577766870425,86.5288939669121,67.2815637222063,0.61699002282694,-58.9788341378653,-11.3100384745128,47.097063882379,24.6135204526181,6.22332004990354,"ag00013",NA,0
3.71948039021814,57.4136385643849,20.9539024750232,0.257555240299553,-2.19338133273172,17.8895779533521,-2.30183774295015,5.19913614731444,-2.70319591493701,"bf00016",NA,0
4.38721062065417,97.2457362685914,30.7965418834466,0.959238677052781,8.03657338264238,62.3028963823326,19.2871482191778,6.18855843022916,-0.354519881216584,"ft00098",NA,0
4.14576852233619,58.8916530622898,21.4928514844178,0.897435473510996,-37.2634421865567,107.594515091864,0.356260907021815,-2.19051267986188,3.88758796807113,"fx00053",NA,0
2.94273625426961,97.0777893229916,59.4679626018656,0.325402366928756,2.42562757347542,59.3004546641209,-2.10301340024064,23.0094609431266,-0.625291942405407,"cq00036",NA,0
2.81893646646926,33.5190384859233,36.418454261184,0.82789770886302,-33.8873963088292,18.138200629521,11.1163017976545,9.41491496344956,-1.02486742196518,"ar00020",NA,0
3.60917165640547,38.32993125337,12.0138045839531,0.524364675860852,1.4841926730245,2.53157910537337,-5.12626841595097,1.46377813088857,0.523980668306432,"dy00043",NA,0
4.58762302399214,107.638633241498,22.6719744336129,0.664156896295026,-13.1744870053472,10.002467502206,-0.321827735650428,7.02898077073755,0.344431407765733,"au00011",NA,0
2.63925165989521,66.5152358571769,50.7423849359194,0.310821984894574,38.903779064186,97.13655450668,15.9715613234228,12.5640900538219,-3.0639523184645,"cj00024",NA,0
3.12514001402771,50.5338267316909,45.1377068591812,0.0462148762308061,-17.399693970742,79.299058202527,-11.6353219586163,14.1444916289766,-3.82349259460594,"er00003",NA,0
2.60694485104116,1.13287891860306,28.8264588932212,0.338432146701962,15.8835739602562,31.6988046062233,10.1822084737263,3.91405008100128,1.64536319096275,"ei00084",NA,0
2.47986215409354,66.1377769279051,62.1429667222958,0.656982352491468,-15.208052904855,-28.4464089886893,23.9007236718234,25.4086833915162,4.57492062394395,"ef00049",NA,0
2.43500422763634,39.8735263487754,51.4461775639068,0.924292840529233,7.99260100468144,54.8720190723795,18.141957110685,17.1010371888235,3.03301130866355,"eh00081",NA,0
2.64681515644724,12.1495638611053,38.6847833060465,0.885870848782361,-16.1042080832186,20.375418831698,22.6681017291229,8.82444134003537,0.90877584382978,"et00027",NA,0
2.65341257062724,47.651421364264,45.6840234399832,0.597577984211966,-24.5900989154662,-7.80718070039153,8.50828840463048,13.0060346379666,0.144034979357912,"fh00070",NA,0
4.00323359489334,78.0727908313166,34.9608174561843,0.00190215115435421,19.0583802943561,76.2522479371384,-23.141774779031,6.19324623148596,2.53337483254785,"dp00100",NA,0
2.71272614629239,45.9263681684022,42.8425155266117,0.630492600612342,-16.1373746268531,-8.82867895724216,12.1299996385216,11.0145652096858,0.00817270982598545,"fh00047",NA,0
2.20101348330967,33.1979181495795,56.6838410699601,0.806303020333871,8.89771531761505,38.2061336546045,29.1074721294319,18.7608178942253,-3.63757346956382,"cc00004",NA,0
2.54817478882213,48.9703372429104,55.6296527249079,0.789168924326077,-16.2642016163387,15.9791546329152,37.7655720806365,18.0221763072144,0.124736904812765,"be00029",NA,0
3.39008843491834,49.7740451010651,36.8800369055413,0.326678181067109,36.6297870384998,-33.8243518407065,17.3426103615339,6.77979023892573,-4.34500015633496,"ep00080",NA,0
2.97093272481083,35.9191936075965,37.7949326132591,0.867374243447557,34.3281574666531,56.3472253128444,28.2642798248985,10.9956006461099,-2.6740451745927,"dp00061",NA,0
3.50261095913828,69.8588319443947,35.4741516433269,0.397182391956449,-7.92436488187707,31.7384404648453,10.9931664078906,7.78972910841441,0.212136365309324,"bt00073",NA,0
3.67182415017633,89.8510074285192,37.3935159505935,0.282634851755574,-0.520115027008957,16.9348500100952,16.2911056548344,10.6402526466076,-2.51344184717192,"ce00015",NA,0
3.06289201522474,43.948832197146,48.0525042804231,0.160399097949266,-73.3663846198954,79.4810401791991,13.0529149863994,13.6200638230735,-0.484302325132895,"cf00017",NA,0
3.13308886326729,27.8540221744605,21.3083152025996,0.594620291143656,-16.7722572564776,-47.5120157739198,0.298269542888606,4.21061631882641,0.0928102955345521,"bg00008",NA,0
2.36303201613051,12.1183238161361,39.5301641950355,0.553866638801992,-12.5816797942497,-24.2329850399988,14.505326837096,8.92511417020906,1.64151974829395,"ds00056",NA,0
3.31933186568554,86.0663376510162,48.2582119425152,0.500857622828335,45.1055865727671,-5.86934538089667,5.11199731187446,15.634319543258,0.151873695957128,"fu00009",NA,0
2.56775143574535,25.6176177616681,44.4294604520618,0.111335051245987,23.2866942255277,85.4126184620363,2.64037317828547,12.8615756482843,3.85447279671769,"cw00088",NA,0
2.57245397275123,-1.59394072021458,29.4074867012843,0.187354467110708,-14.4717706214599,-7.83219749297006,-3.83061631137154,6.5599557789624,-0.233820937104687,"ef00033",NA,0
2.24544942980144,12.0949972719248,49.2758417424764,0.570871797390282,-55.6679015153285,6.68019404666779,3.40797223798176,12.4994810243916,0.470731926380563,"cs00063",NA,0
2.73426553869955,24.0290392179234,36.6126682608524,0.735337832709774,-23.1667980767522,61.6132689890238,17.0173769661084,7.76922238725178,0.0764885800891491,"da00052",NA,0
2.80456589492282,85.7699127063112,51.1229497700721,0.542210629675537,13.3615421093481,-45.7926769883861,8.4921992417829,15.786173130911,-0.284475591149702,"au00066",NA,0
2.10503069120858,4.18007723423869,47.2198909235243,0.00987897580489516,-43.6333520288869,122.423425614549,25.5255860327357,13.6691324388447,-1.59981967886482,"dt00095",NA,0
3.20995048736872,53.8134130564128,38.7941251573065,0.13314221194014,11.548255298395,49.5882821959319,2.99942143139894,11.1464944060982,3.07262097747514,"cm00075",NA,0
3.52872615458695,40.7960992388467,24.0134745958224,0.36082877474837,-58.4411718561721,17.5909715714668,0.07181455641242,5.17182071948611,-2.33146216438708,"ad00096",NA,0
3.10227755847103,78.8048168487672,56.7984497789789,0.230407263385132,17.4618117359562,65.1206716971302,14.0168810205082,17.0299373956472,4.5120743672328,"fh00071",NA,0
3.58206755694341,73.1175213290098,32.2274892612957,0.375924056395888,-72.096021713386,11.5332876227036,-5.49672549926611,8.15047056387119,0.435259478851974,"bc00034",NA,0
0.949929019129687,27.3797126588103,83.6674101538377,0.770834374474362,-6.99597088782305,18.1533715939595,15.4849825430851,42.7039110215395,-1.44308912579579,"eh00093",NA,0
3.47940711211296,99.3772638370586,60.7212068887455,0.642341444734484,-24.1317607699747,-32.5457884373363,26.3446420544959,22.5047256639411,2.6441430595091,"ax00045",NA,0
3.68921190747357,77.149597020932,35.3920382425176,0.46024173614569,26.8504172914274,-7.905117435949,9.17782114588352,4.6984292169904,-3.87815810495743,"fi00044",NA,0
3.34801974961878,59.9059624934053,36.4048495122123,0.87928475276567,5.59430375937827,24.6551024361234,23.5902328401233,7.64830530611598,-5.70761662060871,"bg00087",NA,0
4.35216026183737,76.6466672211813,12.2735381009038,0.766304298304021,-32.4729478697905,87.4661433637505,21.8787102022407,6.54730877740006,-2.44436818059975,"el00048",NA,0
3.36509567452958,33.6988053688403,26.5428087964167,0.37749477638863,22.7565353019018,-5.66670048840251,9.7915746790316,3.76108321854804,1.52003768033694,"fv00068",NA,0
2.18025483900146,29.9610377891682,45.4424028303344,0.416790100280195,-45.9966343555787,30.6676221116339,19.9583512537036,9.013521049869,1.38105650976788,"di00079",NA,0
3.32591470215047,43.6852318095533,32.5465377111042,0.308415822219104,-9.56370706789546,17.0584223594091,3.00991145058391,5.45355961747117,1.34115855603509,"eb00041",NA,0
3.3821595572774,101.811432027297,56.7625678165865,0.814304045401514,56.9279247879655,25.1909925178336,28.5624781419742,17.9908511352084,0.182991001201382,"cq00086",NA,0
3.63259431111481,63.8431281393209,32.2780600931839,0.152579163899645,-7.7228370295566,66.5306110391976,15.0835393792069,11.7413836927667,0.617590067655699,"ec00035",NA,0
1.41427142989127,6.02496621255619,61.7710980360221,0.888802327448502,-26.3143375712995,37.7505705917797,33.9196884589027,21.1782437787639,-3.20356799340987,"dn00018",5.3412,0
3.10784803060896,64.5399924637101,45.3483458258961,0.839962041703984,-20.2006251546473,19.0417527963107,22.670857459738,13.4529950409445,-1.45788433306914,"ff00057",NA,0
3.41158636297991,33.0857981491777,27.383327956973,0.0455298479646444,-46.7540368266037,133.793208583324,3.1753110624339,5.2412270704193,1.62791978069989,"fs00089",NA,0
3.3127124325206,77.1459260931399,51.6362253585982,0.884498044382781,-24.3443975497535,77.5650868474793,24.8596657015241,16.4926265656072,-0.322335415312616,"be00065",NA,0
3.05642731468394,41.7698042784519,38.7744014440866,0.0567649898584932,83.0563860582742,127.218628054084,7.68954472815315,10.3180321391244,1.0416414825532,"fu00002",NA,0
2.22112228994626,28.3078339011214,48.9495931480084,0.711335269734263,21.631303772272,11.0412470819159,22.3291653068983,10.5647751368122,-1.65834274852714,"fa00028",NA,0
2.40775223840278,7.30646680141079,40.1317378146498,0.0494936399627477,11.7869134324899,9.55139016181458,17.5615778539767,12.5008468819652,2.52147358419482,"bd00077",NA,0
4.01440149441507,105.493804790589,36.835976855102,0.742006301414222,54.1071499681746,-34.8712657970951,11.3586939818758,6.06552001927988,-0.920759238518987,"bu00042",NA,0
2.44469470724673,1.7066310823559,29.9425096177779,0.0995404021814466,-39.3190146741574,54.4870855680204,8.99708110703843,2.78971504152788,3.22290138649347,"ad00092",NA,0
3.01523929702966,92.2017657653473,57.8173387732499,0.252364605665207,37.3710537392685,34.7806052587399,9.93842926129953,19.9761343521481,3.87427991840206,"af00038",NA,0
2.15324617819042,16.6830165900795,48.429346253098,0.336115870159119,27.7809783449056,-10.6046346340516,1.98607282066124,15.825478760857,-2.81845668293013,"eg00067",NA,0
2.3954256909385,9.27033445371681,32.4316802160358,0.465251391287893,-28.364227351671,36.3781292250367,7.10679525161409,7.1218087521758,1.68645293817887,"ap00006",NA,0
4.09443421573798,97.7047094145092,35.1863792424046,0.841055525001138,28.8043296043,-0.336923795236373,4.56393314148891,13.7743958855254,-3.5025087138628,"ds00085",NA,0
3.23075130514104,40.0733555222983,30.622208537254,0.750057511497289,46.8142701827839,74.1674527661649,11.8238990042248,9.92731257640461,0.675310850332324,"ag00013",NA,0
3.63610006002162,85.8394307455947,37.6111205911003,0.858242474263534,-34.7834508842809,33.3736010668471,10.5770536296491,7.62850714211889,-2.86349792980421,"bf00016",NA,0
3.56355174459262,97.7745245092382,51.7461004721334,0.131894144695252,-43.2292061623294,8.18145005024602,-1.6965227325321,14.5203832666173,2.37877592261242,"ft00098",NA,0
3.03277536978884,30.2900244144927,33.0082592308778,0.988860247656703,37.0148149118166,47.576563690096,8.12205486940208,9.07690013595625,1.7407119241224,"fx00053",NA,0
3.56722738638848,73.7880114977786,40.3075669148205,0.151489014970139,-8.28379618706106,45.9930742248479,-4.63401626604127,9.59004643179515,-1.49402047833467,"cq00036",NA,0
2.88752336696473,18.8919949572624,39.3265170712535,0.948181542102247,-3.16477255469358,66.5809554744802,2.64477591626598,9.99442362781314,-0.0222117925988664,"ar00020",NA,0
3.10404422605196,54.9184533589866,43.3524926815845,0.109758387086913,-0.44370301677429,112.153793025498,5.7973312047224,9.42368515242671,-2.99041493034645,"dy00043",NA,0
2.02007865919667,21.6798977394244,50.7249725921175,0.757116451160982,-0.64429730628525,100.247821360418,23.4211434854868,16.9371148945245,1.14840749412018,"au00011",NA,0
3.34388575111435,51.0065433819099,28.9247250945335,0.716548192081973,-14.7479462013688,51.414265061464,24.4849755568605,3.03672720803726,0.50867313650556,"cj00024",NA,0
2.7143357374815,31.6362057829064,41.699964278206,0.569845411228016,57.9438878340964,-57.6911574550008,24.6141943171874,11.4043221004328,-1.00528558061766,"er00003",NA,0
3.13216735868733,31.6048854675174,28.0095396283048,0.897192363161594,-3.61806177201065,40.5101279007975,14.3429023716894,6.08525939180586,-0.346090027597216,"ei00084",NA,0
2.85853168048835,78.8878883486932,61.9633108168354,0.744341167388484,-16.0743076850692,65.4042838936605,23.0982263190832,19.611759473345,0.638068457462749,"ef00049",NA,0
3.3391338112682,32.1481825083368,17.401246168036,0.460868261056021,-51.9839619813918,8.43197508480828,7.78292549028994,3.42776191198947,-0.57518378705383,"eh00081",NA,0
2.76237462829148,36.0000468652556,41.3638982394823,0.859351744409651,24.7709708577895,59.2252969723481,-0.268781278556183,11.0944996357407,-0.227699726786839,"et00027",NA,0
4.30841679987739,78.9373882324519,14.8144206277766,0.502767356811091,42.8998613137013,21.8484298769864,9.8198476702268,2.16559243617967,-3.4424979595764,"fh00070",NA,0
3.66783092907254,85.8621053809365,37.2210553390511,0.729925269726664,24.4961585215675,30.0346901374365,10.1125071642162,7.52877283282326,3.38504008538385,"dp00100",NA,0
1.93220919948057,8.84613367888063,52.2920927703714,0.611930669285357,-3.38025740430145,-8.65397467658766,12.5563751410693,17.9485552535459,-2.16821454021991,"fh00047",NA,0
3.62594144109321,54.296124317734,26.5240455650202,0.974509112071246,-2.79938518844135,84.2444876095892,19.6442388165944,3.09303974668179,-0.905780891883516,"cc00004",NA,0
2.31358141993169,49.4151492654221,62.8794492221005,0.247612332226709,25.9497655306181,48.3913220444495,21.3925875853094,21.036796928179,-1.38828776648455,"be00029",NA,0
2.55476451267814,-5.61703712332637,23.5609554742059,0.824105791980401,36.9888706961266,27.6569742188321,7.52387001918363,-0.812512253729592,1.40379943311661,"ep00080",NA,0
3.43875398968739,66.1786911692608,38.0677210460834,0.341982940444723,4.31226849580974,-8.09991247859947,1.7099103451394,10.4990974294592,-0.843386903485443,"dp00061",NA,0
3.21975550653906,36.4312304642655,32.8325419540676,0.805585557129234,-14.9575063929148,28.5733461609318,5.66577461216706,7.06981469374285,-1.82708352405952,"bt00073",NA,0
3.60061086825053,29.4658278200319,17.3501364931595,0.134122182382271,42.5287882093786,83.4596139249542,-4.36787465505055,1.03356268971416,-1.87599782630439,"ce00015",NA,0
3.13967654348145,28.1646175066731,25.0396233700945,0.39192246645689,75.5905384034298,18.72752469967,8.99405212780377,6.0121177084215,-2.40622476669864,"cf00017",NA,0
2.94632972398134,31.5392907081314,29.2577652487326,0.443200947716832,-46.1528070596466,-5.5696583622527,-9.42360502910808,3.12555132888813,0.538193557562671,"bg00008",NA,0
3.54883434376267,32.7930002594166,25.1349837303034,0.182458882918581,26.2330157269324,67.0710934809941,-5.50881284407029,5.11346015151465,1.3489129301259,"ds00056",NA,0
3.10886067561687,53.5162925538854,30.2246248071688,0.613813390722498,-25.9779504587269,56.774541360018,13.6955410671051,5.62457875711792,-0.485832492822839,"fu00009",NA,0
3.22107973288301,37.0817235283282,31.5522227815055,0.823929775739089,-59.7977655709193,35.9081459232991,7.07757729770399,6.15912614203727,3.00566474539658,"cw00088",NA,0
4.07581494971921,81.7519187349629,30.7922090421377,0.133486124221236,48.7133030520728,51.7108272447579,-7.35554224861867,5.33531491172437,-2.27266450317116,"ef00033",NA,0
2.48306385430639,26.9737970756663,38.0596385516742,0.744429820217192,-23.9127085057962,10.6399540292997,21.2146795419969,6.0747755402012,0.444291862194231,"cs00063",NA,0
3.31249995785146,39.2425635970177,23.6146105024768,0.75911298324354,-9.5605197827309,24.3880713036997,26.8487691416143,4.45757254667775,0.23355728977512,"da00052",NA,0
4.16785576899652,80.0886321306974,27.3906094388083,0.705982674844563,37.3237188699559,7.909380274973,39.9558302458158,5.93679330007846,0.260304037276885,"au00066",NA,0
3.17357075835041,98.2001994239611,59.3568152501309,0.276814012089744,42.9315857437339,20.3600711920009,17.3570434929147,22.2120393607063,4.45413511502403,"dt00095",NA,0
1.97861514047207,36.2208147589416,59.6761061022775,0.750225324183702,13.8981795565942,25.7115986542432,17.3665731946235,22.5837141700255,1.75300205121778,"cm00075",NA,0
2.88745771398306,65.2255315239472,61.6464191716998,0.148468300700188,-14.3110500560654,82.1127676403973,7.63100274286347,21.9295201459017,1.62292332561614,"ad00096",NA,0
2.69309323064591,50.0942058101566,49.2414549204434,0.606832995079458,4.86731629341169,-42.4362772969219,13.2159510631194,15.56730125635,-0.740202373020423,"fh00071",NA,0
2.63951671356872,1.18484729286744,26.8927691351552,0.538634216180071,6.85841780663607,-79.5087954711489,13.8295646370531,4.69845295028326,1.24457545751165,"bc00034",NA,0
3.54805563180887,43.028222573622,27.1909034521269,0.793879432370886,21.7384583676127,48.3981720618541,-2.70795300846389,5.78424255264735,-0.018883984498778,"eh00093",NA,0
2.72388014764629,17.973286339767,36.9570172413499,0.0243280292488635,7.95698424272329,72.7529427471572,8.01896640981285,8.33927382902538,1.67331355700826,"ax00045",NA,0
2.49434058959273,12.9426579136923,38.7506381038708,0.161590287927538,-18.9101909265712,16.6902625632819,23.3751611964971,11.9234081645837,1.19285493429092,"fi00044",NA,0
1.46582765635808,-4.08543670159204,66.8349228193544,0.740446228766814,22.3597900528327,70.0233591176061,11.8014162282769,28.3783685808665,-5.5929704828781,"bg00087",NA,0
2.71457803947093,56.1155593205008,49.4100524440466,0.388375621987507,6.52223808946519,25.813547498457,1.71829634882109,15.3922033018411,1.31375089396795,"el00048",NA,0
2.0421776174059,11.9717326408422,44.7298789261055,0.325872365618125,-35.8642978679369,35.6984146461921,15.5572549133307,13.123073776329,-3.27041245242459,"fv00068",NA,0
3.57691223087762,37.1827112420112,20.4844637436668,0.597966246772557,-66.6131272866823,78.9786375016946,1.7705879698368,5.85665764851882,4.2873336632062,"di00079",NA,0
3.66093421437039,55.5655798315961,27.3875417458742,0.725455027073622,-3.72975447053994,19.2341756526985,18.9484482888859,6.65049723964989,-0.830824004523154,"eb00041",NA,0
3.81462039860213,89.3953591485583,37.2126655908881,0.27573055960238,-24.7358878314791,14.9518933737622,-1.62052141939379,10.3735989738384,-2.80382455160259,"cq00086",NA,0
3.58111075062415,73.581119960817,34.7056010564359,0.625691207591444,-54.0269228948338,-48.4769122564404,11.948335613512,4.77280485224421,0.607546551229587,"ec00035",NA,0
1.8507680757882,47.1428848340048,68.471807164506,0.190547101665288,14.9464087343088,43.5200401522376,8.49712649262994,29.4739342463363,-2.54482113660489,"dn00018",NA,0
3.43631152783475,51.2621312453242,21.3349562482586,0.208892027148977,25.8194116827993,49.7497235684024,-14.6872667092188,2.19083325905147,-1.00149452957121,"ff00057",NA,0
3.86029648846002,82.204835165652,29.0226114405371,0.700636270223185,4.83193828785644,-26.0786806799062,-2.62674223007013,1.28247546518802,-4.06575248017897,"fs00089",NA,0
3.95162259415327,62.2797084346633,29.4677416332432,0.841802269686013,25.0584057582417,70.4815447370206,21.2654159539303,-0.366778316409608,0.263754753887114,"be00065",NA,0
3.33854349240645,35.2364041521917,31.8606271103925,0.21807565074414,25.6735136693347,64.9708101204173,-8.67958887213398,6.2509059320648,1.04413421093723,"fu00002",NA,0
2.90479700088038,33.3514815398382,30.6129623681739,0.360145046608523,45.056248347148,61.5549821414441,-1.52100059772157,5.86215635554026,-3.6814885541297,"fa00028",NA,0
2.84960722764673,9.35640805565587,24.3299513433249,0.38869462441653,-42.6754270263376,60.1250821249963,-9.57791375847897,2.93259753093397,5.2389694456532,"bd00077",NA,0
3.29968079714609,25.2200706561471,33.2080247571899,0.000593486940488219,-0.279591299196896,86.5595838559702,-11.6260392547873,7.30506286392999,-0.999691780210407,"bu00042",NA,0
2.93400093623106,26.7329841607265,38.6432280604988,0.0265586453024298,-27.0269368455157,84.7266418178717,8.85294545198398,9.63962179174817,-2.52460956477327,"ad00092",NA,0
2.88209220458724,80.5390852942148,59.4459047980278,0.047001153929159,4.60388957950459,125.253234196677,10.3248082363978,20.1172073315,4.62010283505501,"af00038",NA,0
3.46975989219514,35.8395180669943,26.0619922522457,0.873434116132557,17.9069580959865,91.7470791869413,4.80716691003179,3.30614963052152,-2.92396680107137,"eg00067",NA,0
1.36706256440667,11.018900606868,74.4074848760857,0.899898045230657,8.5414091884093,74.9886806415609,20.063122900921,32.0250575266842,-3.88402641451703,"ap00006",NA,0
3.80951342655971,19.7309941089706,14.4659173300139,0.997401593485847,-8.90047270713562,95.1456975489199,17.4156117368182,-0.246681887333465,1.2254767683617,"ds00085",NA,0
2.19241839128781,53.682549191806,60.007064770329,0.840971213299781,15.0150330967499,52.9518250769196,17.9769586391852,18.2593314127059,2.85412308995491,"ag00013",NA,0
3.3538113713495,49.2275022986449,29.0786195687265,0.445428078062832,-7.89102331178876,-20.4828604069543,-3.11859802162613,7.00076514538661,1.72113013018741,"bf00016",NA,0
3.19759973554272,31.472606649108,29.7289595229413,0.13548395014368,27.3490043002696,46.127956029296,15.7174855949007,8.26944045154971,-2.14210060853376,"ft00098",NA,0
3.32625393119636,23.2992707957793,20.3411583693915,0.330103246727958,-56.5899481936322,-24.3891577116527,-2.52831010057317,2.50200005136053,-0.981138059865028,"fx00053",NA,0
2.36988395878007,16.7264335185988,32.6595955702557,0.666387271136045,0.169733736640773,36.5430919480899,9.44853124153934,9.56632543000238,1.47790261314942,"cq00036",NA,0
3.31802310475716,13.8930177351857,16.0189850703689,0.538518959423527,-6.28645308742371,-34.5845471637078,-14.6082652435563,2.35294173684544,1.46438335871497,"ar00020",NA,0
2.78076125821591,35.1763197875614,43.6610867381862,0.840158671606332,-86.5566583439615,17.6647753056312,5.89238202081303,14.2506969225451,-3.75973163754962,"dy00043",NA,0
2.59226882420284,44.9345175552275,44.3779255785449,0.573712042300031,64.2350387232299,28.4654241070344,0.0954779627536197,11.2490138395753,1.46578541628556,"au00011",NA,0
4.16431382796198,97.6467470240968,34.2098589945276,0.88956243544817,-0.0745295352854698,41.3374583042778,12.6637290192706,13.9589308611816,2.07420917958877,"cj00024",NA,0
2.91261458730035,45.6675082991219,37.5098004624828,0.477850518887863,40.8746117168403,-0.766802850113753,13.4138806435291,9.40269138389568,0.251239950538619,"er00003",NA,0
2.18453329940695,-14.3159032716564,42.1858388774454,0.90884292521514,-4.456024014369,59.9664373663138,27.0305538372348,10.5529965512721,-0.794696755274973,"ei00084",NA,0
3.15945974607359,27.2333874064269,22.4462377509468,0.619601455982774,13.1554547146008,12.826684433174,0.0160863670525861,3.39087634773853,-1.23783271731512,"ef00049",NA,0
2.89830346120915,50.4337013883381,37.7292041764718,0.748186367098242,-52.6333168494361,36.7303023845685,6.9438801426955,11.3904771866133,-1.12064291276497,"eh00081",NA,0
2.83494687318466,46.9367626086004,45.9841914784717,0.849520401796326,-6.15341986814524,13.2241345294741,13.4930920467672,14.2976005529224,1.5454741032652,"et00027",NA,0
3.29468074762091,58.4600499608444,39.3335539182508,0.161755548324436,-24.3470709641739,65.5842021251838,0.917813706955618,9.1754801459373,0.348371815465747,"fh00070",NA,0
4.10690673310387,67.5635665737175,16.0016077580794,0.522593657486141,-19.3958186494248,-19.7785732558377,-4.23482837850915,5.15338316288863,-2.25411724827458,"dp00100",NA,0
3.43782060836178,52.8466920381098,28.4818683317425,0.644809500547126,36.9837333827656,34.774495903371,19.09076392885,3.89300804936295,-0.660514043750688,"fh00047",NA,0
3.16945687226695,108.202651755096,61.3646553194611,0.373720736242831,32.9983419466951,38.1256460458114,21.6055977859277,21.1860211929375,3.58352692501827,"cc00004",NA,0
2.27467309902848,14.7616002169342,45.0368799950879,0.805211980128661,20.9530209388448,30.1808512604626,5.60066611876987,13.4269945948495,1.91831880513447,"be00029",NA,0
2.60093427402024,37.4915436237143,37.6157992694909,0.408991046249866,17.9283466391831,25.8880041253306,17.2677181378798,6.79231186203157,-1.74713894110962,"ep00080",NA,0
